team,fullName,birthDate,currentAge,birthCity,birthCountry,nationality,height,weight,active,captain,alternateCaptain,rookie,shootsCatches,rosterStatus,primaryNumber,position,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,timeOnIcePerGame,evenTimeOnIcePerGame,shortHandedTimeOnIcePerGame,powerPlayTimeOnIcePerGame,PTS/60
WSH,Nic Dowd,1990-05-27,32,Huntsville,USA,USA,"6' 1""",193,True,False,False,False,R,Y,26,C,49:16,1,1,4,4,4,19,0,0,00:00,43:37,4,41.82,25.0,0,0,0,0,05:39,3,-1,2,79,12:19,10:54,01:24,00:00,2.435723951285521
WSH,Matt Irwin,1987-11-29,34,Victoria,CAN,CAN,"6' 2""",200,True,False,False,False,L,Y,52,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSH,Evgeny Kuznetsov,1992-05-19,30,Chelyabinsk,RUS,RUS,"6' 2""",207,True,False,False,False,L,Y,92,C,76:45,4,0,6,8,4,3,0,0,15:11,55:11,6,40.43,0.0,0,0,0,0,06:23,0,2,4,86,19:11,13:47,01:35,03:47,3.1277150304083405
WSH,Erik Gustafsson,1992-03-14,30,Nynashamn,SWE,SWE,"6' 0""",197,True,False,False,False,L,Y,56,D,60:19,2,0,0,4,4,6,0,0,02:19,57:35,0,0.0,0.0,0,0,0,0,00:25,3,-1,2,70,15:04,14:23,00:06,00:34,1.9911504424778763
WSH,Connor Brown,1994-01-14,28,Toronto,CAN,CAN,"6' 0""",181,True,False,False,False,R,Y,28,RW,67:04,0,0,0,2,4,6,0,0,06:31,52:19,0,40.0,0.0,0,0,0,0,08:14,1,-3,0,82,16:46,13:04,02:03,01:37,0.0
WSH,Anthony Mantha,1994-09-16,28,Longueuil,CAN,CAN,"6' 5""",234,True,False,False,False,L,Y,39,RW,60:18,0,2,5,8,4,3,0,0,04:51,55:27,5,0.0,25.0,1,0,0,0,00:00,1,-1,2,69,15:04,13:51,00:00,01:12,1.9911504424778763
WSH,Conor Sheary,1992-06-08,30,Winchester,USA,USA,"5' 9""",179,True,False,False,False,L,Y,73,LW,51:28,0,3,4,10,4,4,0,0,00:34,45:47,4,60.0,30.0,1,0,0,0,05:07,1,2,3,80,12:52,11:26,01:16,00:08,3.4974093264248705
WSH,Trevor van Riemsdyk,1991-07-24,31,Middletown,USA,USA,"6' 3""",191,True,False,False,False,R,Y,57,D,62:07,2,0,0,2,4,3,0,0,00:28,51:44,0,0.0,0.0,0,0,0,0,09:55,8,1,2,78,15:31,12:56,02:28,00:07,1.9334049409237377
WSH,Garnet Hathaway,1991-11-23,30,Kennebunkport,USA,USA,"6' 3""",208,True,False,False,False,R,Y,21,RW,42:26,0,0,2,2,4,12,0,0,00:00,39:55,2,0.0,0.0,0,0,0,0,02:31,2,-1,0,69,10:36,09:58,00:37,00:00,0.0
WSH,Dylan Strome,1997-03-07,25,Mississauga,CAN,CAN,"6' 3""",200,True,False,False,False,L,Y,17,C,73:43,3,1,0,6,4,1,1,3,15:59,57:41,0,47.27,16.7,0,0,0,0,00:03,3,-3,4,77,18:25,14:25,00:00,03:59,3.2579185520361986
WSH,Martin Fehervary,1999-10-06,23,Bratislava,SVK,SVK,"6' 2""",199,True,False,False,False,L,Y,42,D,78:35,1,0,2,2,4,18,0,0,00:00,72:43,2,0.0,0.0,0,0,0,0,05:52,7,1,1,102,19:38,18:10,01:28,00:00,0.7640067911714771
WSH,Joe Snively,1996-01-01,26,Herndon,USA,USA,"5' 9""",176,True,False,False,False,L,Y,91,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSH,Connor McMichael,2001-01-15,21,Ajax,CAN,CAN,"6' 0""",180,True,False,False,False,L,Y,24,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSH,Aliaksei Protas,2001-01-06,21,Vitebsk,BLR,BLR,"6' 6""",225,True,False,False,False,L,Y,59,C,46:39,0,0,0,7,4,2,0,0,00:00,46:37,0,0.0,0.0,0,0,0,0,00:02,0,1,0,64,11:39,11:39,00:00,00:00,0.0
CHI,Boris Katchouk,1998-06-18,24,Vancouver,CAN,CAN,"6' 2""",206,True,False,False,False,L,I,14,LW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI,Jack Johnson,1987-01-13,35,Indianapolis,USA,USA,"6' 1""",227,True,False,False,False,L,Y,8,D,62:59,1,0,0,4,3,4,0,0,00:50,51:06,0,0.0,0.0,0,0,0,1,11:03,6,0,1,77,20:59,17:02,03:41,00:16,0.9531374106433678
CHI,Jonathan Toews,1988-04-29,34,Winnipeg,CAN,CAN,"6' 2""",201,True,True,False,False,L,Y,19,C,46:16,0,2,4,7,3,0,1,1,05:15,37:28,4,56.82,28.6,0,0,0,0,03:33,3,1,2,68,15:25,12:29,01:11,01:45,2.5945945945945947
CHI,Patrick Kane,1988-11-19,33,Buffalo,USA,USA,"5' 10""",177,True,False,True,False,L,Y,88,RW,57:14,1,0,0,9,3,1,0,1,08:55,48:14,0,0.0,0.0,0,0,0,0,00:05,1,0,1,65,19:04,16:04,00:01,02:58,1.0489510489510487
CHI,Tyler Johnson,1990-07-29,32,Spokane,USA,USA,"5' 8""",185,True,False,False,False,R,Y,90,C,44:59,3,0,2,5,3,9,0,1,07:31,37:17,2,0.0,0.0,0,0,0,0,00:11,2,1,3,61,14:59,12:25,00:03,02:30,4.004449388209122
CHI,Jarred Tinordi,1992-02-20,30,Millersville,USA,USA,"6' 6""",229,True,False,False,False,L,Y,25,D,53:21,0,0,2,4,3,13,0,0,00:15,45:11,2,0.0,0.0,0,0,0,0,07:55,5,1,0,77,17:47,15:03,02:38,00:05,0.0
CHI,Colin Blackwell,1993-03-28,29,North Andover,USA,USA,"5' 9""",190,True,False,False,False,R,Y,43,C,34:17,0,0,0,2,3,2,0,0,00:15,27:50,0,33.33,0.0,0,0,0,0,06:12,2,-1,0,48,11:25,09:16,02:04,00:05,0.0
CHI,Connor Murphy,1993-03-26,29,Dublin,USA,USA,"6' 4""",212,True,False,True,False,R,Y,5,D,58:31,0,0,4,4,3,8,0,0,00:15,51:49,4,0.0,0.0,0,0,0,0,06:27,9,0,0,85,19:30,17:16,02:09,00:05,0.0
CHI,Jujhar Khaira,1994-08-13,28,Surrey,CAN,CAN,"6' 4""",212,True,False,False,False,L,Y,16,LW,36:47,0,0,2,1,3,6,0,0,00:15,29:43,2,62.5,0.0,0,0,0,0,06:49,2,-1,0,49,12:15,09:54,02:16,00:05,0.0
CHI,Andreas Athanasiou,1994-08-06,28,Woodbridge,CAN,CAN,"6' 2""",190,True,False,False,False,L,Y,89,C,48:49,1,0,12,5,3,1,0,1,04:35,40:36,12,25.0,0.0,0,0,0,0,03:38,2,-1,1,62,16:16,13:32,01:12,01:31,1.2295081967213115
CHI,Jason Dickinson,1995-07-04,27,Georgetown,CAN,CAN,"6' 2""",200,True,False,False,False,L,Y,17,C,12:07,2,1,0,2,1,2,0,0,00:00,10:39,0,40.0,50.0,0,0,0,2,01:28,1,1,3,19,12:07,10:39,01:28,00:00,14.855570839064649
CHI,Seth Jones,1994-10-03,28,Arlington,USA,USA,"6' 4""",213,True,False,False,False,R,Y,4,D,76:13,1,0,0,3,3,9,0,0,08:19,56:30,0,0.0,0.0,0,0,0,1,11:24,8,1,1,83,25:24,18:50,03:48,02:46,0.7874015748031497
CHI,Max Domi,1995-03-02,27,Winnipeg,CAN,CAN,"5' 10""",194,True,False,False,False,L,Y,13,C,53:33,0,1,0,5,3,2,1,1,07:38,45:49,0,58.33,20.0,0,0,0,0,00:06,1,0,1,63,17:51,15:16,00:02,02:32,1.1204481792717087
CHI,Sam Lafferty,1995-03-06,27,Hollidaysburg,USA,USA,"6' 1""",195,True,False,False,False,R,Y,24,C,43:15,1,2,7,5,3,5,0,0,00:00,36:36,7,46.43,40.0,1,0,2,2,06:39,2,1,3,58,14:25,12:12,02:13,00:00,4.161849710982659
CHI,Caleb Jones,1997-06-06,25,Arlington,USA,USA,"6' 1""",194,True,False,False,False,L,Y,82,D,30:36,0,0,2,0,2,4,0,0,00:00,29:28,2,0.0,0.0,0,0,0,0,01:08,1,1,0,43,15:18,14:44,00:34,00:00,0.0
CHI,Taylor Raddysh,1998-02-18,24,Caledon,CAN,CAN,"6' 3""",198,True,False,False,False,R,Y,11,RW,44:03,1,1,0,5,3,3,0,0,07:01,37:02,0,0.0,20.0,0,0,0,0,00:00,1,2,2,59,14:41,12:20,00:00,02:20,2.7241770715096485
CHI,MacKenzie Entwistle,1999-07-14,23,Georgetown,CAN,CAN,"6' 3""",184,True,False,False,False,R,Y,58,RW,42:30,0,0,2,2,3,6,0,0,04:25,33:24,2,57.14,0.0,0,0,0,0,04:41,2,-1,0,55,14:10,11:08,01:33,01:28,0.0
CHI,Philipp Kurashev,1999-10-12,23,Munsingen,CHE,CHE,"6' 0""",190,True,False,False,False,L,Y,23,C,47:04,2,0,0,4,3,7,0,1,03:32,39:48,0,50.0,0.0,0,0,0,0,03:44,1,-2,2,61,15:41,13:16,01:14,01:10,2.5504782146652496
CHI,Alec Regula,2000-08-06,22,West Bloomfield,USA,USA,"6' 4""",208,True,False,False,True,R,Y,75,D,17:15,0,0,2,0,1,1,0,0,01:24,15:51,2,0.0,0.0,0,0,0,0,00:00,2,0,0,20,17:15,15:51,00:00,01:24,0.0
CHI,Reese Johnson,1998-07-10,24,Regina,CAN,CAN,"6' 1""",193,True,False,False,False,R,Y,52,C,10:22,0,0,0,0,1,4,0,0,00:00,09:25,0,50.0,0.0,0,0,0,0,00:57,0,0,0,14,10:22,09:25,00:57,00:00,0.0
CHI,Filip Roos,1999-01-05,23,Gothenburg,SWE,SWE,NA,NA,True,False,False,True,?,Y,48,D,48:46,0,0,0,2,3,5,0,0,03:05,44:16,0,0.0,0.0,0,0,0,0,01:25,3,1,0,68,16:15,14:45,00:28,01:01,0.0
DET,Tyler Bertuzzi,1995-02-24,27,Sudbury,CAN,CAN,"6' 1""",186,True,False,False,False,L,I,59,LW,27:16,1,0,0,4,2,3,0,0,06:18,20:58,0,0.0,0.0,0,0,0,0,00:00,1,1,1,29,13:38,10:29,00:00,03:09,2.2004889975550124
DET,Robby Fabbri,1996-01-22,26,Mississauga,CAN,CAN,"5' 11""",185,True,False,False,False,L,I,14,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,David Perron,1988-05-28,34,Sherbrooke,CAN,CAN,"6' 1""",196,True,False,False,False,R,Y,57,LW,46:55,1,3,2,10,3,4,1,1,12:43,34:12,2,0.0,30.0,1,0,0,0,00:00,2,1,4,57,15:38,11:24,00:00,04:14,5.11727078891258
DET,Ben Chiarot,1991-05-09,31,Hamilton,CAN,CAN,"6' 3""",232,True,False,False,False,L,Y,8,D,59:49,1,1,2,6,3,7,0,0,00:36,49:17,2,0.0,16.7,0,0,0,0,09:56,5,1,2,78,19:56,16:25,03:18,00:12,2.0066889632107023
DET,Olli Maatta,1994-08-22,28,Jyväskylä,FIN,FIN,"6' 2""",207,True,False,False,False,L,Y,2,D,59:40,3,1,0,3,3,2,0,0,00:16,53:25,0,0.0,33.3,0,0,0,0,05:59,7,3,4,76,19:53,17:48,01:59,00:05,4.0234702430846605
DET,Oskar Sundqvist,1994-03-23,28,Boden,SWE,SWE,"6' 3""",220,True,False,False,False,R,Y,70,C,46:42,3,1,4,2,3,5,0,1,05:23,35:05,4,66.67,50.0,0,0,0,0,06:14,2,0,4,61,15:34,11:41,02:04,01:47,5.139186295503212
DET,Dominik Kubalik,1995-08-21,27,Plzen,CZE,CZE,"6' 2""",190,True,False,False,False,L,Y,81,LW,43:27,2,1,0,4,3,2,0,0,09:25,34:02,0,0.0,25.0,0,0,0,0,00:00,1,2,3,53,14:29,11:20,00:00,03:08,4.142692750287687
DET,Andrew Copp,1994-07-08,28,Ann Arbor,USA,USA,"6' 1""",199,True,False,False,False,L,Y,18,C,54:19,2,0,0,0,3,2,0,0,05:22,42:21,0,30.61,0.0,0,0,0,0,06:36,2,2,2,71,18:06,14:07,02:12,01:47,2.209944751381215
DET,Adam Erne,1995-04-20,27,New Haven,USA,USA,"6' 1""",212,True,False,False,False,L,Y,73,LW,34:55,0,1,0,3,3,9,0,0,00:04,30:18,0,0.0,33.3,0,0,0,0,04:33,3,-2,1,48,11:38,10:06,01:31,00:01,1.7191977077363898
DET,Robert Hagg,1995-02-08,27,Uppsala,SWE,SWE,"6' 2""",210,True,False,False,False,L,Y,38,D,50:05,0,0,2,4,3,12,0,0,00:00,47:11,2,0.0,0.0,0,0,0,0,02:54,8,-1,0,61,16:41,15:43,00:58,00:00,0.0
DET,Jordan Oesterle,1992-06-25,30,Dearborn Heights,USA,USA,"6' 0""",187,True,False,False,False,L,Y,82,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DET,Dylan Larkin,1996-07-30,26,Waterford,USA,USA,"6' 1""",198,True,True,False,False,L,Y,71,C,64:48,3,1,0,12,3,1,0,0,13:01,44:58,0,50.77,8.3,0,0,0,0,06:49,1,6,4,76,21:36,14:59,02:16,04:20,3.7037037037037033
DET,Filip Hronek,1997-11-02,24,Hradec Králové,CZE,CZE,"6' 0""",190,True,False,False,False,R,Y,17,D,64:10,2,0,2,7,3,7,0,1,09:06,48:47,2,0.0,0.0,0,0,0,0,06:17,3,4,2,81,21:23,16:15,02:05,03:02,1.8706157443491813
DET,Michael Rasmussen,1999-04-17,23,Surrey,CAN,CAN,"6' 6""",211,True,False,False,False,L,Y,27,C,41:06,2,1,2,5,3,10,0,0,01:11,35:19,2,45.71,20.0,0,0,0,0,04:36,6,1,3,59,13:42,11:46,01:32,00:23,4.379562043795621
DET,Gustav Lindstrom,1998-10-20,23,Ostervala,SWE,SWE,"6' 2""",186,True,False,False,False,R,Y,28,D,42:28,0,0,0,1,3,6,0,0,00:00,42:26,0,0.0,0.0,0,0,0,0,00:02,1,-1,0,54,14:09,14:08,00:00,00:00,0.0
DET,Pius Suter,1996-05-24,26,Zurich,CHE,CHE,"5' 11""",179,True,False,False,False,L,Y,24,C,19:01,1,0,0,0,2,2,0,0,00:04,16:22,0,50.0,0.0,0,0,0,0,02:35,0,-1,1,28,09:30,08:11,01:17,00:02,3.1578947368421053
DET,Joe Veleno,2000-01-13,22,Montréal,CAN,CAN,"6' 1""",203,True,False,False,False,L,Y,90,C,20:25,0,0,0,1,2,6,0,0,00:04,19:05,0,13.33,0.0,0,0,0,0,01:16,1,0,0,24,10:12,09:32,00:38,00:02,0.0
DET,Filip Zadina,1999-11-27,22,Pardubice,CZE,CZE,"6' 0""",190,True,False,False,False,L,Y,11,RW,14:25,0,0,0,0,1,1,0,0,01:04,13:21,0,0.0,0.0,0,0,0,0,00:00,1,0,0,16,14:25,13:21,00:00,01:04,0.0
DET,Moritz Seider,2001-04-06,21,Zell,DEU,DEU,"6' 4""",204,True,False,False,False,R,Y,53,D,65:40,0,0,0,11,3,7,0,0,09:40,46:05,0,0.0,0.0,0,0,0,0,09:55,5,2,0,85,21:53,15:21,03:18,03:13,0.0
DET,Elmer Soderblom,2001-07-05,21,Gothenburg,SWE,SWE,"6' 8""",246,True,False,False,True,L,Y,85,LW,40:58,0,1,4,9,3,1,0,0,05:51,35:07,4,0.0,11.1,1,0,0,0,00:00,2,-1,1,56,13:39,11:42,00:00,01:57,1.465201465201465
DET,Lucas Raymond,2002-03-28,20,Gothenburg,SWE,SWE,"5' 11""",176,True,False,False,False,R,Y,23,LW,61:48,2,0,6,8,3,1,0,0,09:19,51:40,6,0.0,0.0,0,0,0,0,00:49,0,4,2,67,20:36,17:13,00:16,03:06,1.9417475728155338
NSH,Ryan McDonagh,1989-06-13,33,St. Paul,USA,USA,"6' 1""",215,True,False,False,False,L,Y,27,D,83:25,2,0,0,3,4,3,0,0,00:06,70:22,0,0.0,0.0,0,0,0,0,12:57,7,0,2,100,20:51,17:35,03:14,00:01,1.4388489208633093
NSH,Roman Josi,1990-06-01,32,Bern,CHE,CHE,"6' 1""",201,True,True,False,False,L,Y,59,D,97:42,1,0,2,14,4,0,0,0,18:03,76:29,2,0.0,0.0,0,0,0,0,03:10,7,-1,1,106,24:25,19:07,00:47,04:30,0.6143344709897611
NSH,Mark Borowiecki,1989-07-12,33,Ottawa,CAN,CAN,"6' 2""",204,True,False,False,False,L,Y,90,D,23:02,0,0,5,1,2,5,0,0,00:00,19:05,5,0.0,0.0,0,0,0,0,03:57,0,1,0,35,11:31,09:32,01:58,00:00,0.0
NSH,Matt Duchene,1991-01-16,31,Haliburton,CAN,CAN,"5' 11""",195,True,False,False,False,L,Y,95,C,71:47,1,1,12,10,4,0,0,0,16:32,55:15,12,40.0,10.0,0,0,0,0,00:00,4,-2,2,82,17:56,13:48,00:00,04:08,1.6728624535315986
NSH,Mattias Ekholm,1990-05-24,32,Borlange,SWE,SWE,"6' 4""",215,True,False,True,False,L,Y,14,D,84:14,1,0,0,4,4,2,0,0,00:02,71:03,0,0.0,0.0,0,0,0,0,13:09,5,0,1,103,21:03,17:45,03:17,00:00,0.7125890736342042
NSH,Ryan Johansen,1992-07-31,30,Vancouver,CAN,CAN,"6' 3""",218,True,False,False,False,R,Y,92,C,66:16,2,1,2,7,4,8,0,1,17:26,48:43,2,66.15,14.3,0,0,0,0,00:07,0,1,3,84,16:34,12:10,00:01,04:21,2.7162977867203217
NSH,Mikael Granlund,1992-02-26,30,Oulu,FIN,FIN,"5' 10""",185,True,False,True,False,L,Y,64,C,79:50,3,0,2,8,4,7,0,1,17:36,57:45,2,38.0,0.0,0,0,0,0,04:29,1,-5,3,99,19:57,14:26,01:07,04:24,2.2556390977443606
NSH,Nino Niederreiter,1992-09-08,30,Chur,CHE,CHE,"6' 2""",218,True,False,False,False,L,Y,22,RW,63:12,0,4,2,10,4,10,1,1,11:58,51:10,2,0.0,40.0,1,0,0,0,00:04,0,2,4,81,15:48,12:47,00:01,02:59,3.797468354430379
NSH,Filip Forsberg,1994-08-13,28,Ostervala,SWE,SWE,"6' 1""",205,True,False,False,False,R,Y,9,LW,73:12,1,1,0,13,4,9,0,0,17:13,55:54,0,0.0,7.7,0,0,0,0,00:05,0,-3,2,91,18:18,13:58,00:01,04:18,1.639344262295082
NSH,Colton Sissons,1993-11-05,28,North Vancouver,CAN,CAN,"6' 1""",200,True,False,False,False,R,Y,10,C,60:35,0,0,0,3,4,12,0,0,00:36,50:32,0,47.76,0.0,0,0,0,0,09:27,3,-1,0,89,15:08,12:38,02:21,00:09,0.0
NSH,Michael McCarron,1995-03-07,27,Grosse Pointe,USA,USA,"6' 6""",232,True,False,False,False,R,Y,47,RW,09:38,0,0,0,0,1,4,0,0,00:04,07:36,0,41.67,0.0,0,0,0,0,01:58,2,0,0,17,09:38,07:36,01:58,00:04,0.0
NSH,Zach Sanford,1994-11-09,27,Salem,USA,USA,"6' 4""",206,True,False,False,False,L,Y,12,LW,09:28,0,0,0,2,1,1,0,0,00:00,09:28,0,0.0,0.0,0,0,0,0,00:00,0,0,0,13,09:28,09:28,00:00,00:00,0.0
NSH,Jeremy Lauzon,1997-04-28,25,Val-d'Or,CAN,CAN,"6' 1""",204,True,False,False,False,L,Y,3,D,27:36,0,0,2,0,2,6,0,0,00:00,24:06,2,0.0,0.0,0,0,0,0,03:30,4,-2,0,39,13:48,12:03,01:45,00:00,0.0
NSH,Yakov Trenin,1997-01-13,25,Chelyabinsk,RUS,RUS,"6' 2""",201,True,False,False,False,L,Y,13,C,60:30,0,0,4,5,4,9,0,0,00:50,52:27,4,50.0,0.0,0,0,0,0,07:13,2,-1,0,78,15:07,13:06,01:48,00:12,0.0
NSH,Alexandre Carrier,1996-10-08,26,Quebec City,CAN,CAN,"5' 11""",174,True,False,False,False,R,Y,45,D,72:29,0,0,2,5,4,5,0,0,10:28,59:52,2,0.0,0.0,0,0,0,0,02:09,5,0,0,97,18:07,14:58,00:32,02:37,0.0
NSH,Dante Fabbro,1998-06-20,24,Coquitlam,CAN,CAN,"6' 0""",189,True,False,False,False,R,Y,57,D,61:51,1,0,2,6,4,6,0,0,00:04,53:59,2,0.0,0.0,0,0,0,0,07:48,6,2,1,85,15:27,13:29,01:57,00:01,0.9708737864077671
NSH,Tanner Jeannot,1997-05-29,25,Estevan,CAN,CAN,"6' 2""",208,True,False,False,False,L,Y,84,LW,65:02,0,0,7,5,4,16,0,0,10:00,48:39,7,50.0,0.0,0,0,0,0,06:23,1,-2,0,83,16:15,12:09,01:35,02:30,0.0
NSH,Cody Glass,1999-04-01,23,Winnipeg,CAN,CAN,"6' 3""",206,True,False,False,False,R,Y,8,C,35:13,1,0,2,5,3,1,0,0,06:54,26:32,2,36.11,0.0,0,0,0,0,01:47,2,1,1,54,11:44,08:50,00:35,02:18,1.7045454545454546
NSH,Eeli Tolvanen,1999-04-22,23,Vihti,FIN,FIN,"5' 10""",191,True,False,False,False,L,Y,28,RW,58:13,2,1,2,6,4,5,0,0,09:44,44:19,2,33.33,16.7,1,0,0,0,04:10,9,2,3,84,14:33,11:04,01:02,02:26,3.092783505154639
NSH,Kiefer Sherwood,1995-03-31,27,Columbus,USA,USA,"6' 0""",194,True,False,False,False,R,Y,44,LW,30:28,1,1,2,2,3,4,0,0,02:15,28:13,2,0.0,50.0,0,0,0,0,00:00,0,2,2,46,10:09,09:24,00:00,00:45,3.9408866995073883
NSH,Cole Smith,1995-10-28,26,Brainerd,USA,USA,"6' 3""",195,True,False,False,False,L,Y,36,LW,43:40,1,0,0,3,4,5,0,0,00:06,33:01,0,0.0,0.0,0,0,0,0,10:33,1,1,1,72,10:55,08:15,02:38,00:01,1.3740458015267176
STL,Scott Perunovich,1998-08-18,24,Hibbing,USA,USA,"5' 10""",175,True,False,False,True,L,Y,48,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,Marco Scandella,1990-02-23,32,Montréal,CAN,CAN,"6' 3""",212,True,False,False,False,L,Y,6,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,Robert Bortuzzo,1989-03-18,33,Thunder Bay,CAN,CAN,"6' 4""",216,True,False,False,False,R,Y,41,D,13:24,0,0,2,1,1,2,0,0,00:00,12:04,2,0.0,0.0,0,0,0,0,01:20,1,0,0,23,13:24,12:04,01:20,00:00,0.0
STL,Ryan O'Reilly,1991-02-07,31,Clinton,CAN,CAN,"6' 1""",207,True,True,False,False,L,Y,90,C,15:42,0,0,0,0,1,0,0,0,01:55,13:29,0,42.86,0.0,0,0,0,0,00:18,0,-1,0,23,15:42,13:29,00:18,01:55,0.0
STL,Brayden Schenn,1991-08-22,31,Saskatoon,CAN,CAN,"6' 1""",199,True,False,True,False,L,Y,10,C,14:53,2,0,0,1,1,1,0,0,01:47,12:58,0,22.22,0.0,0,0,0,0,00:08,1,2,2,18,14:53,12:58,00:08,01:47,8.062709966405375
STL,Nick Leddy,1991-03-20,31,Eden Prairie,USA,USA,"6' 0""",205,True,False,False,False,L,Y,4,D,23:11,1,0,0,0,1,1,0,0,00:23,21:38,0,0.0,0.0,0,0,0,0,01:10,1,1,1,31,23:11,21:38,01:10,00:23,2.5880661394680087
STL,Justin Faulk,1992-03-20,30,South St. Paul,USA,USA,"6' 0""",214,True,False,False,False,R,Y,72,D,22:26,1,0,0,3,1,3,0,0,01:55,19:10,0,0.0,0.0,0,0,0,0,01:21,2,1,1,29,22:26,19:10,01:21,01:55,2.6745913818722142
STL,Vladimir Tarasenko,1991-12-13,30,Yaroslavl,RUS,RUS,"6' 1""",228,True,False,True,False,L,Y,91,RW,16:11,0,2,0,4,1,1,0,0,02:17,13:54,0,0.0,50.0,0,0,0,0,00:00,0,2,2,23,16:11,13:54,00:00,02:17,7.415036045314109
STL,Josh Leivo,1993-05-26,29,Innisfil,CAN,CAN,"6' 2""",192,True,False,False,False,R,Y,17,LW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,Brandon Saad,1992-10-27,29,Pittsburgh,USA,USA,"6' 1""",215,True,False,False,False,L,Y,20,LW,14:23,0,0,0,2,1,0,0,0,01:45,12:38,0,0.0,0.0,0,0,0,0,00:00,0,-1,0,21,14:23,12:38,00:00,01:45,0.0
STL,Torey Krug,1991-04-12,31,Livonia,USA,USA,"5' 9""",194,True,False,False,False,L,Y,47,D,20:57,1,0,0,1,1,0,0,1,02:03,18:44,0,0.0,0.0,0,0,0,0,00:10,1,0,1,28,20:57,18:44,00:10,02:03,2.863961813842482
STL,Colton Parayko,1993-05-12,29,St. Albert,CAN,CAN,"6' 6""",228,True,False,True,False,R,Y,55,D,24:01,0,0,0,0,1,1,0,0,00:23,22:21,0,0.0,0.0,0,0,0,0,01:17,0,1,0,33,24:01,22:21,01:17,00:23,0.0
STL,Pavel Buchnevich,1995-04-17,27,Cherepovets,RUS,RUS,"6' 1""",196,True,False,False,False,L,Y,89,LW,18:50,1,1,0,4,1,1,1,1,02:13,16:08,0,0.0,25.0,0,0,0,0,00:29,0,3,2,24,18:50,16:08,00:29,02:13,6.371681415929205
STL,Nathan Walker,1994-02-07,28,Cardiff,GBR,AUS,"5' 9""",187,True,False,False,False,L,Y,26,LW,11:38,0,0,0,0,1,1,0,0,00:00,10:13,0,0.0,0.0,0,0,0,0,01:25,1,0,0,16,11:38,10:13,01:25,00:00,0.0
STL,Ivan Barbashev,1995-12-14,26,Moscow,RUS,RUS,"6' 1""",195,True,False,False,False,L,Y,49,C,15:49,0,1,0,2,1,1,0,0,02:19,13:30,0,0.0,50.0,1,0,0,0,00:00,1,2,1,19,15:49,13:30,00:00,02:19,3.7934668071654376
STL,Noel Acciari,1991-12-01,30,Johnston,USA,USA,"5' 10""",209,True,False,False,False,R,Y,52,C,12:05,0,0,0,0,1,6,0,0,00:08,10:47,0,66.67,0.0,0,0,0,0,01:10,0,-1,0,16,12:05,10:47,01:10,00:08,0.0
STL,Niko Mikkola,1996-04-27,26,Kiiminki,FIN,FIN,"6' 4""",209,True,False,False,False,L,Y,77,D,12:23,0,0,2,1,1,1,0,0,00:00,12:23,2,0.0,0.0,0,0,0,0,00:00,2,1,0,23,12:23,12:23,00:00,00:00,0.0
STL,Logan Brown,1998-03-05,24,Raleigh,USA,USA,"6' 6""",218,True,False,False,False,L,Y,22,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,Jordan Kyrou,1998-05-05,24,Toronto,CAN,CAN,"6' 1""",196,True,False,False,False,R,Y,25,C,17:18,0,0,0,3,1,0,0,0,02:02,15:16,0,0.0,0.0,0,0,0,0,00:00,1,-2,0,23,17:18,15:16,00:00,02:02,0.0
STL,Robert Thomas,1999-07-02,23,Aurora,CAN,CAN,"6' 0""",218,True,False,False,False,R,Y,18,C,19:12,1,0,0,1,1,0,0,0,02:11,16:16,0,42.86,0.0,0,0,0,0,00:45,1,2,1,24,19:12,16:16,00:45,02:11,3.125
STL,Calle Rosen,1994-02-02,28,Vaxjo,SWE,SWE,"6' 1""",188,True,False,False,False,L,Y,43,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
